  Current Time (s),Current Time (years),Pore Volume,Phase1-S2- Volume rate,Phase2-S2- Volume rate,Phase1-S2- Cumulative production,Phase2-S2- Cumulative production,Phase1-S3- Volume rate,Phase2-S3- Volume rate,Phase1-S3- Cumulative production,Phase2-S3- Cumulative production
 0.49248000000E+07,0.15616438356E+00,0.30000000000E+03,-.16593854324E-04,0.13141143732E-08,-.66709755063E+02,0.81546634085E-02,0.82944683942E-12,0.16588936712E-04,0.33300306558E-05,0.66600612970E+02
 0.50112000000E+07,0.15890410959E+00,0.30000000000E+03,-.16766862972E-04,0.12853578796E-08,-.68158412024E+02,0.82657183293E-02,0.83811593297E-12,0.16762318553E-04,0.34024438724E-05,0.68048877293E+02
 0.50976000000E+07,0.16164383562E+00,0.30000000000E+03,-.16934080975E-04,0.12621348022E-08,-.69621516620E+02,0.83747667762E-02,0.84647795044E-12,0.16929558831E-04,0.34755795674E-05,0.69511591176E+02
 0.51840000000E+07,0.16438356164E+00,0.30000000000E+03,-.17117194509E-04,0.12321464021E-08,-.71100442225E+02,0.84812242253E-02,0.85563887525E-12,0.17112777411E-04,0.35495067662E-05,0.70990135144E+02
 0.52704000000E+07,0.16712328767E+00,0.30000000000E+03,-.17296587005E-04,0.12065320882E-08,-.72594867343E+02,0.85854685977E-02,0.86460718170E-12,0.17292143557E-04,0.36242088267E-05,0.72484176347E+02
 0.53568000000E+07,0.16986301370E+00,0.30000000000E+03,-.17488812042E-04,0.11761665532E-08,-.74105900703E+02,0.86870893879E-02,0.87422089238E-12,0.17484417770E-04,0.36997415118E-05,0.73994830043E+02
 0.54432000000E+07,0.17260273973E+00,0.30000000000E+03,-.17685060464E-04,0.11478914492E-08,-.75633889927E+02,0.87862672091E-02,0.88403121669E-12,0.17680624254E-04,0.37761218089E-05,0.75522435978E+02
 0.55296000000E+07,0.17534246575E+00,0.30000000000E+03,-.17886591068E-04,0.11167466742E-08,-.77179291396E+02,0.88827541218E-02,0.89411346668E-12,0.17882269251E-04,0.38533732124E-05,0.77067464041E+02
 0.56160000000E+07,0.17808219178E+00,0.30000000000E+03,-.18237244637E-04,0.10645288322E-08,-.78754989332E+02,0.89747294129E-02,0.90358830969E-12,0.18071766109E-04,0.39314432424E-05,0.78628864633E+02
 0.57024000000E+07,0.18082191781E+00,0.30000000000E+03,-.18289209130E-04,0.10589292603E-08,-.80335177001E+02,0.90662209010E-02,0.91422493462E-12,0.18284466514E-04,0.40104322767E-05,0.80208642540E+02
 0.57888000000E+07,0.18356164384E+00,0.30000000000E+03,-.18483555561E-04,0.10299792828E-08,-.81932156201E+02,0.91552111110E-02,0.47522763491E-07,0.18447074526E-04,0.41099771979E-02,0.81802469779E+02
 0.58752000000E+07,0.18630136986E+00,0.30000000000E+03,-.18756313547E-04,0.99314768845E-09,-.83552701692E+02,0.92410190713E-02,0.16268970191E-05,0.17071535331E-04,0.14467387965E+00,0.83277450432E+02
 0.59616000000E+07,0.18904109589E+00,0.30000000000E+03,-.19050234452E-04,0.94828648478E-09,-.85198641949E+02,0.93229510236E-02,0.54867880367E-05,0.13720021048E-04,0.61873236602E+00,0.84462860250E+02
 0.60480000000E+07,0.19178082192E+00,0.30000000000E+03,-.19363482735E-04,0.89702914449E-09,-.86871646857E+02,0.94004543417E-02,0.78895134621E-05,0.95764981003E-05,0.13003863292E+01,0.85290269686E+02
 0.61344000000E+07,0.19452054795E+00,0.30000000000E+03,-.19620355968E-04,0.87275025312E-09,-.88566845613E+02,0.94758599635E-02,0.11180024667E-04,0.83884960687E-05,0.22663404604E+01,0.86015035747E+02
 0.62208000000E+07,0.19726027397E+00,0.30000000000E+03,-.19845118822E-04,0.85655180171E-09,-.90281463879E+02,0.95498660392E-02,0.12328924693E-04,0.74638425337E-05,0.33315595539E+01,0.86659911741E+02
 0.63072000000E+07,0.20000000000E+00,0.30000000000E+03,-.20049974192E-04,0.84437768080E-09,-.92013781649E+02,0.96228202708E-02,0.12881473385E-04,0.66407378889E-05,0.44445188543E+01,0.87233671495E+02
 0.63936000000E+07,0.20273972603E+00,0.30000000000E+03,-.20255249931E-04,0.83238466156E-09,-.93763835243E+02,0.96947383056E-02,0.13596938350E-04,0.63958755600E-05,0.56192943278E+01,0.87786275143E+02
 0.64800000000E+07,0.20547945205E+00,0.30000000000E+03,-.20456542327E-04,0.81995057695E-09,-.95531280500E+02,0.97655820354E-02,0.14076881065E-04,0.61081614151E-05,0.68355368518E+01,0.88314020290E+02
 0.65664000000E+07,0.20821917808E+00,0.30000000000E+03,-.20651505197E-04,0.80897660729E-09,-.97315570549E+02,0.98354776143E-02,0.14536838965E-04,0.59273845266E-05,0.80915197384E+01,0.88826146313E+02
 0.66528000000E+07,0.21095890411E+00,0.30000000000E+03,-.20841438346E-04,0.79844311744E-09,-.99116270822E+02,0.99044630997E-02,0.14920763314E-04,0.57583622003E-05,0.93806736887E+01,0.89323668807E+02
 0.67392000000E+07,0.21369863014E+00,0.30000000000E+03,-.21027207260E-04,0.78845683983E-09,-.10093302153E+03,0.99725857706E-02,0.15277534601E-04,0.56210180784E-05,0.10700652678E+02,0.89809324769E+02
 0.68256000000E+07,0.21643835616E+00,0.30000000000E+03,-.21211670009E-04,0.77853897130E-09,-.10276570982E+03,0.10039851538E-01,0.15597493919E-04,0.54931402725E-05,0.12048276153E+02,0.90283932088E+02
 0.69120000000E+07,0.21917808219E+00,0.30000000000E+03,-.21392669646E-04,0.77395526020E-09,-.10461403648E+03,0.10106721272E-01,0.15904613309E-04,0.53795592875E-05,0.13422434743E+02,0.90748726011E+02
 0.69984000000E+07,0.22191780822E+00,0.30000000000E+03,-.21570420315E-04,0.76566715612E-09,-.10647772079E+03,0.10172874915E-01,0.16196104644E-04,0.52738103906E-05,0.14821778184E+02,0.91204383229E+02
 0.70848000000E+07,0.22465753425E+00,0.30000000000E+03,-.21748950434E-04,0.75794636313E-09,-.10835683011E+03,0.10238361480E-01,0.16477222748E-04,0.51776308072E-05,0.16245410229E+02,0.91651730530E+02
 0.71712000000E+07,0.22739726027E+00,0.30000000000E+03,-.21924958812E-04,0.74987419649E-09,-.11025114655E+03,0.10303150611E-01,0.16744479817E-04,0.50841149914E-05,0.17692133286E+02,0.92090998066E+02
 0.72576000000E+07,0.23013698630E+00,0.30000000000E+03,-.22096877205E-04,0.74184355137E-09,-.11216031674E+03,0.10367245894E-01,0.17013527359E-04,0.50005759090E-05,0.19162102049E+02,0.92523047824E+02
 0.73440000000E+07,0.23287671233E+00,0.30000000000E+03,-.22269676581E-04,0.73400581689E-09,-.11408441680E+03,0.10430663996E-01,0.17265479521E-04,0.49165542965E-05,0.20653839480E+02,0.92947838115E+02
 0.74304000000E+07,0.23561643836E+00,0.30000000000E+03,-.22440723534E-04,0.72638963521E-09,-.11602329531E+03,0.10493424061E-01,0.17519708036E-04,0.48404116528E-05,0.22167542254E+02,0.93366049682E+02
 0.75168000000E+07,0.23835616438E+00,0.30000000000E+03,-.22610362523E-04,0.71878414043E-09,-.11797683063E+03,0.10555527010E-01,0.17762106883E-04,0.47632785678E-05,0.23702188289E+02,0.93777596950E+02
 0.76032000000E+07,0.24109589041E+00,0.30000000000E+03,-.22778523138E-04,0.71118175734E-09,-.11994489503E+03,0.10616973114E-01,0.18007627982E-04,0.46939448800E-05,0.25258047347E+02,0.94183153788E+02
 0.76896000000E+07,0.24383561644E+00,0.30000000000E+03,-.22944898171E-04,0.70343707893E-09,-.12192733423E+03,0.10677750078E-01,0.18241134574E-04,0.46224313748E-05,0.26834081374E+02,0.94582531859E+02
 0.77760000000E+07,0.24657534247E+00,0.30000000000E+03,-.23110523908E-04,0.69588307331E-09,-.12392408350E+03,0.10737874375E-01,0.18477312891E-04,0.45584242971E-05,0.28430521208E+02,0.94976379718E+02
 0.78624000000E+07,0.24931506849E+00,0.30000000000E+03,-.23274745419E-04,0.68819775215E-09,-.12593502150E+03,0.10797334661E-01,0.18703328082E-04,0.44912264289E-05,0.30046488754E+02,0.95364421682E+02
 0.79488000000E+07,0.25205479452E+00,0.30000000000E+03,-.23437487885E-04,0.68073727692E-09,-.12796002046E+03,0.10856150362E-01,0.18935743268E-04,0.44307784456E-05,0.31682536972E+02,0.95747240939E+02
 0.80352000000E+07,0.25479452055E+00,0.30000000000E+03,-.23598028259E-04,0.67316650872E-09,-.12999889010E+03,0.10914311948E-01,0.19155618730E-04,0.43690147824E-05,0.33337582431E+02,0.96124723816E+02
 0.81216000000E+07,0.25753424658E+00,0.30000000000E+03,-.23757342046E-04,0.66583470942E-09,-.13205152445E+03,0.10971840067E-01,0.19380341635E-04,0.43116315112E-05,0.35012043948E+02,0.96497248779E+02
 0.82080000000E+07,0.26027397260E+00,0.30000000000E+03,-.23915874177E-04,0.65852261592E-09,-.13411785598E+03,0.11028736421E-01,0.19595531459E-04,0.42533143438E-05,0.36705097866E+02,0.96864735138E+02
 0.82944000000E+07,0.26301369863E+00,0.30000000000E+03,-.24070946207E-04,0.65105542898E-09,-.13619758573E+03,0.11084987610E-01,0.19811105167E-04,0.42000936126E-05,0.38416777352E+02,0.97227623226E+02
 0.83808000000E+07,0.26575342466E+00,0.30000000000E+03,-.24227770255E-04,0.64399118062E-09,-.13829086508E+03,0.11140628448E-01,0.20019763882E-04,0.41438418354E-05,0.40146484952E+02,0.97585651161E+02
 0.84672000000E+07,0.26849315068E+00,0.30000000000E+03,-.24381435955E-04,0.63673890295E-09,-.14039742115E+03,0.11195642690E-01,0.20230644779E-04,0.40936353114E-05,0.41894412661E+02,0.97939341252E+02
 0.85536000000E+07,0.27123287671E+00,0.30000000000E+03,-.24535453934E-04,0.62961707498E-09,-.14251728437E+03,0.11250041605E-01,0.20434072557E-04,0.40400099164E-05,0.43659916530E+02,0.98288398109E+02
 0.86400000000E+07,0.27397260274E+00,0.30000000000E+03,-.24687836033E-04,0.62252005305E-09,-.14465031340E+03,0.11303827337E-01,0.20640322651E-04,0.39915850868E-05,0.45443240407E+02,0.98633271060E+02
