gravity, cap_pressure, black_oil, ov_relaxation, one_phase, wells, n_phases, n_components, aspect_ratio, courant_number, shockfront_courant_number, shockfront_number_ratio, min_total_mobility, max_total_mobility, average_total_mobility, min_Darcy_velocity, max_Darcy_velocity, average_Darcy_velocity, min_shockfront_mobratio, max_shockfront_mobratio, average_shockfront_mobratio, average_longitudinal_capillary, average_transverse_capillary, max_longitudinal_capillary, max_transverse_capillary, min_longitudinal_capillary, min_transverse_capillary, average_buoyancy_number, average_longitudinal_buoyancy, average_transverse_buoyancy, max_buoyancy_number, max_longitudinal_buoyancy, max_transverse_buoyancy, min_buoyancy_number, min_longitudinal_buoyancy, min_transverse_buoyancy, average_overrelaxation, max_overrelaxation, min_overrelaxation, average_invPeclet, max_invPeclet, min_invPeclet, res, resold, res_resold, backtrack_par_factor, btpf,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.16932494E+01,  0.57331510E+00,  0.86526576E-02,  0.16666670E+03,  0.85580926E+03,  0.24559365E+03,  0.97812528E-07,  0.17988475E-05,  0.63483619E-06,  0.85871650E+00,  0.99343259E+00,  0.90754232E+00,  0.54907937E-03,  0.13726984E-02,  0.30801504E-02,  0.77003760E-02,  0.16748351E-03,  0.41870878E-03,  0.32185505E-01,  0.53579183E-02,  0.80463762E-01,  0.13043359E+00,  0.81481875E+00,  0.32608397E+00,  0.98355011E-02, -0.13516222E-03,  0.24588753E-01, -0.13114249E+06, -0.39880337E+05, -0.66634573E+07,  0.54675149E+07,  0.30670918E+08,  0.16677345E+07,  0.17119793E-06,  0.36451307E-06,  0.46966199E+00, -0.53458378E+00, -0.53458378E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.17207468E+01,  0.61669458E+00,  0.76225793E-02,  0.16666716E+03,  0.85668585E+03,  0.24571119E+03,  0.97378231E-07,  0.17964909E-05,  0.63445123E-06,  0.85857021E+00,  0.98167383E+00,  0.89658548E+00,  0.54939475E-03,  0.13734869E-02,  0.30938875E-02,  0.77347189E-02,  0.16770321E-03,  0.41925803E-03,  0.32201683E-01,  0.54167260E-02,  0.80504207E-01,  0.13272739E+00,  0.82457081E+00,  0.33181848E+00,  0.98480402E-02, -0.45771705E-04,  0.24620100E-01, -0.13218212E+06, -0.39864211E+05, -0.67443429E+07,  0.54706553E+07,  0.30807707E+08,  0.16699222E+07,  0.94999961E-07,  0.17119793E-06,  0.55491302E+00, -0.63251465E+00, -0.63251465E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.17070523E+01,  0.55157448E+00,  0.49443758E-02,  0.16666709E+03,  0.85719794E+03,  0.24573503E+03,  0.96965065E-07,  0.17968544E-05,  0.63376347E-06,  0.88499755E+00,  0.96949832E+00,  0.93092685E+00,  0.55000831E-03,  0.13750208E-02,  0.31070706E-02,  0.77676764E-02,  0.16766929E-03,  0.41917322E-03,  0.32236138E-01,  0.54667876E-02,  0.80590346E-01,  0.13355962E+00,  0.83029822E+00,  0.33389905E+00,  0.98458103E-02,  0.47723187E-04,  0.24614526E-01, -0.13279234E+06, -0.39816309E+05, -0.67857105E+07,  0.54767649E+07,  0.30938978E+08,  0.16695844E+07,  0.19322285E-07,  0.43866314E-07,  0.44048117E+00, -0.62085942E+00, -0.62085942E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.17079325E+01,  0.43405389E+00,  0.24721879E-02,  0.16667075E+03,  0.85731411E+03,  0.24573195E+03,  0.96839499E-07,  0.17968119E-05,  0.63388339E-06,  0.89695943E+00,  0.96353846E+00,  0.93481549E+00,  0.54972350E-03,  0.13743088E-02,  0.31110993E-02,  0.77777483E-02,  0.16767325E-03,  0.41918313E-03,  0.32218412E-01,  0.54568217E-02,  0.80546031E-01,  0.13334914E+00,  0.83502394E+00,  0.33337284E+00,  0.98460562E-02, -0.31225673E-05,  0.24615141E-01, -0.13270166E+06, -0.39757732E+05, -0.67870073E+07,  0.54739289E+07,  0.30979095E+08,  0.16696238E+07,  0.36673178E-06,  0.15039973E-07,  0.24383805E+02, -0.76482022E+00, -0.76482022E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.17069221E+01,  0.53973310E+00,  0.84466419E-02,  0.16668393E+03,  0.86062546E+03,  0.24786771E+03,  0.95628908E-07,  0.18215332E-05,  0.63839523E-06,  0.85777943E+00,  0.10258547E+01,  0.91461770E+00,  0.54685270E-03,  0.13671317E-02,  0.31504835E-02,  0.78762087E-02,  0.16539764E-03,  0.41349410E-03,  0.32047432E-01,  0.54618986E-02,  0.80118580E-01,  0.13502632E+00,  0.85148903E+00,  0.33756579E+00,  0.97133078E-02, -0.27298692E-03,  0.24283270E-01, -0.13714960E+06, -0.39940694E+05, -0.71530876E+07,  0.54453426E+07,  0.31371267E+08,  0.16469642E+07,  0.16767089E-06,  0.36673178E-06,  0.45720306E+00, -0.55676035E+00, -0.55676035E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.17281472E+01,  0.59774822E+00,  0.88586733E-02,  0.16667771E+03,  0.86150130E+03,  0.24802152E+03,  0.94566781E-07,  0.18210859E-05,  0.63807376E-06,  0.85804454E+00,  0.98208895E+00,  0.90794488E+00,  0.54722664E-03,  0.13680666E-02,  0.31858682E-02,  0.79646704E-02,  0.16543827E-03,  0.41359567E-03,  0.32066016E-01,  0.55268269E-02,  0.80165039E-01,  0.13773377E+00,  0.86764471E+00,  0.34433443E+00,  0.97150901E-02, -0.10688712E-03,  0.24287725E-01, -0.13833120E+06, -0.39932912E+05, -0.72442279E+07,  0.54490661E+07,  0.31723613E+08,  0.16473687E+07,  0.92781920E-07,  0.16767089E-06,  0.55335735E+00, -0.62251465E+00, -0.62251465E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.17212290E+01,  0.54218225E+00,  0.28842192E-02,  0.16667839E+03,  0.86199816E+03,  0.24804839E+03,  0.94448425E-07,  0.18211421E-05,  0.63732667E-06,  0.89680729E+00,  0.96721346E+00,  0.92702069E+00,  0.54785681E-03,  0.13696420E-02,  0.31898605E-02,  0.79746512E-02,  0.16543316E-03,  0.41358290E-03,  0.32101322E-01,  0.55845688E-02,  0.80253304E-01,  0.13860329E+00,  0.87153989E+00,  0.34650823E+00,  0.97146693E-02,  0.66427985E-04,  0.24286673E-01, -0.13894284E+06, -0.39881868E+05, -0.72881676E+07,  0.54553411E+07,  0.31763367E+08,  0.16473179E+07,  0.25666288E-07,  0.47256359E-07,  0.54312877E+00, -0.64690412E+00, -0.64690412E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.17182305E+01,  0.45092819E+00,  0.82406263E-03,  0.16668030E+03,  0.86207721E+03,  0.24805091E+03,  0.94405068E-07,  0.18225410E-05,  0.63742893E-06,  0.93221375E+00,  0.95810867E+00,  0.94516121E+00,  0.54779315E-03,  0.13694829E-02,  0.31913255E-02,  0.79783136E-02,  0.16530618E-03,  0.41326545E-03,  0.32097610E-01,  0.55754058E-02,  0.80244024E-01,  0.13820406E+00,  0.87245076E+00,  0.34551014E+00,  0.97072334E-02, -0.13704431E-04,  0.24268084E-01, -0.13906193E+06, -0.39892246E+05, -0.72985824E+07,  0.54547072E+07,  0.31777955E+08,  0.16460535E+07,  0.17091647E-07,  0.25666288E-07,  0.66591813E+00, -0.64172218E+00, -0.64172218E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.17222060E+01,  0.40369913E+00,  0.82406263E-03,  0.16668056E+03,  0.86210320E+03,  0.24804864E+03,  0.94627681E-07,  0.18212870E-05,  0.63764813E-06,  0.93377829E+00,  0.95881518E+00,  0.94629674E+00,  0.54741402E-03,  0.13685351E-02,  0.31838178E-02,  0.79595445E-02,  0.16542000E-03,  0.41355001E-03,  0.32074989E-01,  0.55642049E-02,  0.80187471E-01,  0.13776365E+00,  0.87221362E+00,  0.34440913E+00,  0.97138139E-02,  0.66392891E-04,  0.24284535E-01, -0.13902031E+06, -0.39872056E+05, -0.72976916E+07,  0.54509320E+07,  0.31703197E+08,  0.16471869E+07,  0.36508173E-06,  0.17091647E-07,  0.21360244E+02, -0.74132699E+00, -0.74132699E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.17207052E+01,  0.58729069E+00,  0.80346106E-02,  0.16666752E+03,  0.86508379E+03,  0.25011995E+03,  0.93768037E-07,  0.18432731E-05,  0.64214691E-06,  0.86029174E+00,  0.97501232E+00,  0.91121366E+00,  0.54449396E-03,  0.13612349E-02,  0.32130063E-02,  0.80325158E-02,  0.16344691E-03,  0.40861728E-03,  0.31901704E-01,  0.55628050E-02,  0.79754260E-01,  0.13897176E+00,  0.88408417E+00,  0.34742941E+00,  0.95986696E-02, -0.17767001E-03,  0.23996674E-01, -0.14364568E+06, -0.40112851E+05, -0.76758276E+07,  0.54218552E+07,  0.31993844E+08,  0.16275396E+07,  0.16777180E-06,  0.36508173E-06,  0.45954588E+00, -0.55322664E+00, -0.55322664E+00,
