gravity, cap_pressure, black_oil, ov_relaxation, one_phase, wells, n_phases, n_components, aspect_ratio, courant_number, shockfront_courant_number, shockfront_number_ratio, min_total_mobility, max_total_mobility, average_total_mobility, min_Darcy_velocity, max_Darcy_velocity, average_Darcy_velocity, min_shockfront_mobratio, max_shockfront_mobratio, average_shockfront_mobratio, average_longitudinal_capillary, average_transverse_capillary, max_longitudinal_capillary, max_transverse_capillary, min_longitudinal_capillary, min_transverse_capillary, average_buoyancy_number, average_longitudinal_buoyancy, average_transverse_buoyancy, max_buoyancy_number, max_longitudinal_buoyancy, max_transverse_buoyancy, min_buoyancy_number, min_longitudinal_buoyancy, min_transverse_buoyancy, average_overrelaxation, max_overrelaxation, min_overrelaxation, average_invPeclet, max_invPeclet, min_invPeclet, res, resold, res_resold, backtrack_par_factor, btpf,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21760216E+02,  0.22424199E+01,  0.38898397E-01,  0.10434783E+03,  0.29892270E+03,  0.17532180E+03,  0.31084163E-07,  0.11868610E-04,  0.22198152E-05,  0.67487529E+00,  0.16742596E+01,  0.77828328E+00,  0.30615105E-05,  0.14852265E-01,  0.98672706E-04,  0.47868958E+00,  0.25842609E-06,  0.12536990E-02,  0.14690983E-02,  0.61650914E-03,  0.71270171E+01,  0.47226004E-01,  0.82965788E+00,  0.22910688E+03,  0.11526968E-03, -0.83225712E+00,  0.55920627E+00, -0.56447418E+09, -0.32224670E+07, -0.26934968E+12,  0.25289685E+06,  0.81508838E+07,  0.21347352E+05,  0.52068892E-04,  0.11900017E-03,  0.43755308E+00, -0.63717556E+00, -0.63717556E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21805176E+02,  0.23289374E+01,  0.42632644E-01,  0.10434793E+03,  0.29893752E+03,  0.17573876E+03,  0.30448023E-07,  0.11908035E-04,  0.22265815E-05,  0.66911326E+00,  0.16623899E+01,  0.78738766E+00,  0.30516361E-05,  0.14804361E-01,  0.10073424E-03,  0.48869067E+00,  0.25757049E-06,  0.12495483E-02,  0.14643095E-02,  0.65365206E-03,  0.71037851E+01,  0.48198477E-01,  0.83496367E+00,  0.23382463E+03,  0.11659033E-03, -0.83315530E+00,  0.56561310E+00, -0.58701538E+09, -0.32539647E+07, -0.27591292E+12,  0.25208117E+06,  0.83211773E+07,  0.21276676E+05,  0.19702713E-04,  0.52068892E-04,  0.37839701E+00, -0.67222667E+00, -0.67222667E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21872101E+02,  0.19998686E+01,  0.41154504E-01,  0.10434802E+03,  0.29894330E+03,  0.17582810E+03,  0.29713803E-07,  0.11903805E-04,  0.22271435E-05,  0.66062307E+00,  0.16653328E+01,  0.78803157E+00,  0.30505155E-05,  0.14798925E-01,  0.10322336E-03,  0.50076608E+00,  0.25766202E-06,  0.12499923E-02,  0.14638074E-02,  0.69481779E-03,  0.71013491E+01,  0.49516399E-01,  0.84620322E+00,  0.24021824E+03,  0.11631383E-03, -0.83477427E+00,  0.56427172E+00, -0.59855986E+09, -0.32594204E+07, -0.27793493E+12,  0.25198861E+06,  0.85267914E+07,  0.21284236E+05,  0.12031905E-03,  0.57786611E-04,  0.20821268E+01, -0.72938955E+00, -0.72938955E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21757210E+02,  0.19634814E+01,  0.37731445E-01,  0.10434792E+03,  0.29894800E+03,  0.17555948E+03,  0.30308288E-07,  0.11885628E-04,  0.22244348E-05,  0.67098591E+00,  0.16845330E+01,  0.77286123E+00,  0.30589779E-05,  0.14839979E-01,  0.10119867E-03,  0.49094377E+00,  0.25805607E-06,  0.12519039E-02,  0.14679838E-02,  0.68257300E-03,  0.71216100E+01,  0.48645810E-01,  0.84492494E+00,  0.23599477E+03,  0.11471153E-03, -0.82761661E+00,  0.55649850E+00, -0.59906144E+09, -0.33165522E+07, -0.28410630E+12,  0.25268764E+06,  0.83595419E+07,  0.21316787E+05,  0.52928399E-04,  0.12031905E-03,  0.43990041E+00, -0.63639000E+00, -0.63639000E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21792163E+02,  0.10482687E+01,  0.39365178E-01,  0.10434783E+03,  0.29896266E+03,  0.17598330E+03,  0.29854332E-07,  0.11957581E-04,  0.22312153E-05,  0.66693317E+00,  0.16713875E+01,  0.78054491E+00,  0.30482644E-05,  0.14788004E-01,  0.10273747E-03,  0.49840890E+00,  0.25650326E-06,  0.12443708E-02,  0.14628089E-02,  0.72357244E-03,  0.70965050E+01,  0.49382345E-01,  0.84741374E+00,  0.23956791E+03,  0.11692238E-03, -0.82883834E+00,  0.56722398E+00, -0.62378375E+09, -0.33546991E+07, -0.29153199E+12,  0.25180265E+06,  0.84866544E+07,  0.21188517E+05,  0.19966305E-04,  0.52928399E-04,  0.37723235E+00, -0.68365540E+00, -0.68365540E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21868098E+02,  0.14965265E+01,  0.39131788E-01,  0.10434783E+03,  0.29896825E+03,  0.17607976E+03,  0.30184512E-07,  0.11948677E-04,  0.22315818E-05,  0.66902523E+00,  0.16740942E+01,  0.77715814E+00,  0.30461521E-05,  0.14777757E-01,  0.10161365E-03,  0.49295694E+00,  0.25669439E-06,  0.12452981E-02,  0.14617397E-02,  0.70600417E-03,  0.70913183E+01,  0.48745206E-01,  0.83858854E+00,  0.23647697E+03,  0.11667422E-03, -0.82734133E+00,  0.56602006E+00, -0.63388059E+09, -0.33591525E+07, -0.29353277E+12,  0.25162816E+06,  0.83938212E+07,  0.21204305E+05,  0.12117944E-03,  0.60275227E-04,  0.20104352E+01, -0.71160376E+00, -0.71160376E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21756104E+02,  0.15474222E+01,  0.34852964E-01,  0.10434894E+03,  0.29897257E+03,  0.17580061E+03,  0.31817996E-07,  0.11943353E-04,  0.22283628E-05,  0.67343473E+00,  0.16969668E+01,  0.75967695E+00,  0.30543558E-05,  0.14817555E-01,  0.96396971E-04,  0.46764933E+00,  0.25680883E-06,  0.12458532E-02,  0.14657126E-02,  0.64029860E-03,  0.71105918E+01,  0.46136798E-01,  0.81666012E+00,  0.22382283E+03,  0.11309040E-03, -0.81871709E+00,  0.54863392E+00, -0.63976906E+09, -0.34423768E+07, -0.30208936E+12,  0.25230583E+06,  0.79628961E+07,  0.21213758E+05,  0.52165316E-04,  0.12117944E-03,  0.43047994E+00, -0.65210414E+00, -0.65210414E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21782642E+02,  0.11236040E+01,  0.36953478E-01,  0.10434805E+03,  0.29898724E+03,  0.17623543E+03,  0.31385206E-07,  0.12004888E-04,  0.22352025E-05,  0.67337187E+00,  0.16792493E+01,  0.77344975E+00,  0.30434626E-05,  0.14764710E-01,  0.97726249E-04,  0.47409804E+00,  0.25549246E-06,  0.12394672E-02,  0.14604419E-02,  0.67854655E-03,  0.70850221E+01,  0.46760810E-01,  0.82076614E+00,  0.22685009E+03,  0.11633135E-03, -0.81876085E+00,  0.56435674E+00, -0.66564529E+09, -0.34796327E+07, -0.30983492E+12,  0.25140600E+06,  0.80727014E+07,  0.21105019E+05,  0.19118495E-04,  0.52165316E-04,  0.36649821E+00, -0.70222690E+00, -0.70222690E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21858959E+02,  0.10726970E+01,  0.38042633E-01,  0.10434802E+03,  0.29899198E+03,  0.17632000E+03,  0.30666877E-07,  0.11995531E-04,  0.22352837E-05,  0.66019199E+00,  0.16848435E+01,  0.77282787E+00,  0.30424937E-05,  0.14760009E-01,  0.10001535E-03,  0.48520313E+00,  0.25569177E-06,  0.12404340E-02,  0.14600111E-02,  0.71875163E-03,  0.70829322E+01,  0.47976668E-01,  0.83116282E+00,  0.23274856E+03,  0.11653296E-03, -0.82034132E+00,  0.56533481E+00, -0.67645470E+09, -0.34791919E+07, -0.31126277E+12,  0.25132596E+06,  0.82617933E+07,  0.21121483E+05,  0.12187821E-03,  0.55837520E-04,  0.21827296E+01, -0.70731807E+00, -0.70731807E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21753198E+02,  0.98396448E+00,  0.36019916E-01,  0.10434783E+03,  0.29899599E+03,  0.17603547E+03,  0.31181479E-07,  0.11957730E-04,  0.22316794E-05,  0.66131839E+00,  0.17440226E+01,  0.76565781E+00,  0.30519919E-05,  0.14806087E-01,  0.98364752E-04,  0.47719560E+00,  0.25650007E-06,  0.12443553E-02,  0.14646771E-02,  0.71077673E-03,  0.71055683E+01,  0.47283839E-01,  0.83072010E+00,  0.22938745E+03,  0.11319063E-03, -0.81410782E+00,  0.54912019E+00, -0.68782073E+09, -0.35913835E+07, -0.32258989E+12,  0.25211056E+06,  0.81254452E+07,  0.21188253E+05,  0.51593605E-04,  0.12187821E-03,  0.42332101E+00, -0.64638984E+00, -0.64638984E+00,
